,playerID,BA,2B/AB,3B/AB,HR/AB,RBI/G,R/G,BB/G,SB/G,HBP/G,fantasy_ppg,starting_pitcher_hand,ppg_vs_hand,fantasy_points,wind_factor,temp,starting_p_rpip,position_2.0,position_3.0,position_4.0,position_5.0,position_6.0,position_7.0,position_8.0,position_9.0,position_10.0,position_11.0
2560,quentca01,0.25161290322580643,0.06200716845878136,0.002150537634408602,0.055197132616487454,0.5887290167865707,0.4988009592326139,0.35731414868105515,0.019184652278177457,0.15227817745803357,11.965714285714288,R,12.795555555555554,9.0,0.0,61.0,0.5905767668562144,0,0,0,0,0,0,0,1,0,0
3109,teahema01,0.2641837800208841,0.05673512008353637,0.00904977375565611,0.023320570831883047,0.39951865222623345,0.46690734055354993,0.31167268351383876,0.05415162454873646,0.018050541516245487,6.6878787878787875,R,7.310714285714285,3.0,0.0,61.0,0.5905767668562144,0,0,0,0,0,0,0,0,1,0
457,cabremi01,0.31312138096798864,0.06347645580683929,0.0018573145416803233,0.053206598929312794,0.7037037037037037,0.592999592999593,0.4717134717134717,0.015873015873015872,0.026048026048026047,8.5625,L,6.25,0.0,0.0,61.0,0.5208425720620843,0,1,0,0,0,0,0,0,0,0
2438,peraljh01,0.2668586149416578,0.056978330050007575,0.003636914684043037,0.03061069859069556,0.4855394883203559,0.46774193548387094,0.3370411568409344,0.009454949944382647,0.021134593993325918,16.43,L,16.825,9.2,0.0,61.0,0.5208425720620843,0,0,0,0,1,0,0,0,0,0
3350,wellsca01,0.22965116279069767,0.04505813953488372,0.005813953488372093,0.036337209302325583,0.2924187725631769,0.33212996389891697,0.20577617328519857,0.021660649819494584,0.039711191335740074,0.0,L,0.0,22.2,0.0,61.0,0.5208425720620843,0,0,0,0,0,0,0,1,0,0
2148,morelbr01,0.22658610271903323,0.03927492447129909,0.0015105740181268882,0.019637462235649546,0.2681818181818182,0.32727272727272727,0.18181818181818182,0.05454545454545454,0.013636363636363636,11.12,R,9.225,12.7,0.0,61.0,0.5905767668562144,0,0,0,1,0,0,0,0,0,0
1798,lillibr01,0.20480225988700565,0.03531073446327684,0.005649717514124294,0.026836158192090395,0.19832402234636873,0.2849162011173184,0.13687150837988826,0.10335195530726257,0.036312849162011177,6.55,R,2.388888888888889,3.0,0.0,61.0,0.5905767668562144,0,0,1,0,0,0,0,0,0,0
1495,ingebr01,0.23254886318308735,0.04547267650578381,0.007578779417630634,0.030315117670522536,0.42297650130548303,0.3674934725848564,0.2891644908616188,0.0293733681462141,0.044386422976501305,8.9125,L,10.85,9.4,0.0,61.0,0.5208425720620843,0,0,0,1,0,0,0,0,0,0
299,boescbr01,0.24984147114774888,0.05009511731135067,0.004438807863031071,0.030437539632213063,0.40540540540540543,0.3991683991683992,0.22661122661122662,0.04573804573804574,0.033264033264033266,8.55,L,0.0,9.4,0.0,61.0,0.5208425720620843,0,0,0,0,0,0,0,0,1,0
1709,lairdge01,0.24347471451876018,0.05587275693311582,0.00367047308319739,0.015497553017944535,0.2978723404255319,0.392991239048811,0.24155193992490614,0.026282853566958697,0.04005006257822278,2.0,L,2.0,19.2,0.0,61.0,0.5208425720620843,1,0,0,0,0,0,0,0,0,0
2659,rhymewi01,0.2656641604010025,0.042606516290726815,0.010025062656641603,0.005012531328320802,0.2230769230769231,0.4153846153846154,0.2692307692307692,0.015384615384615385,0.023076923076923078,11.1,R,11.1,13.0,0.0,61.0,0.3582352941176471,0,0,0,0,0,0,0,0,0,1
2586,ramirma02,0.31222707423580787,0.0663512857836002,0.0024260067928190197,0.0673216885007278,0.7953953084274544,0.6707211120764552,0.5773240660295396,0.016507384882710686,0.0473501303214596,8.0125,L,6.066666666666666,6.2,0.0,61.0,0.5249406175771971,0,0,0,0,0,0,0,0,1,0
1577,jonesan01,0.25437557573364916,0.05040136860113173,0.00473746545598105,0.05711277799710488,0.586976320582878,0.5482695810564663,0.4057377049180328,0.0692167577413479,0.0441712204007286,11.713333333333335,L,12.477272727272725,3.0,0.0,61.0,0.5249406175771971,0,0,0,0,0,0,0,0,0,1
3290,vizquom01,0.2717740411864727,0.04307576043831476,0.007273757793311921,0.007557150954090308,0.3204177897574124,0.4868598382749326,0.3463611859838275,0.13611859838274934,0.01650943396226415,7.709999999999999,R,8.59375,3.0,0.0,61.0,0.8064516129032258,0,0,1,0,0,0,0,0,0,0
2881,scutama01,0.2772662164927358,0.05504399427051361,0.004297114794352364,0.015756087579292,0.3659237958303379,0.4910136592379583,0.3407620416966211,0.039539899352983465,0.015815959741193385,10.044444444444444,L,11.416666666666666,24.6,0.0,61.0,0.4696446700507614,0,0,1,0,0,0,0,0,0,0
2013,mcdonda02,0.25,0.0549738219895288,0.006544502617801047,0.02617801047120419,0.25075528700906347,0.3081570996978852,0.2054380664652568,0.04229607250755287,0.015105740181268883,0.0,L,0.0,3.0,0.0,61.0,0.4696446700507614,0,0,0,0,0,0,0,1,0,0
1966,martivi01,0.29505276140879816,0.05796902836782239,0.0004111278607646978,0.03371248458270522,0.5970603142422707,0.46325392802838317,0.3699949315762798,0.0035478966041561076,0.026862645717181957,0.0,L,0.0,22.4,0.0,61.0,0.4696446700507614,1,0,0,0,0,0,0,0,0,0
223,beltrad01,0.28604987350921574,0.05746295627032887,0.0034333212865919767,0.04309721720274666,0.5819979543129901,0.5196045005114217,0.2891237640640982,0.04125468803273099,0.033071939993181046,0.0,L,0.0,28.2,0.0,61.0,0.4696446700507614,0,0,0,1,0,0,0,0,0,0
2331,ortizda01,0.2861111111111111,0.07314814814814814,0.002199074074074074,0.06261574074074074,0.7342192691029901,0.5892857142857143,0.5477574750830565,0.0070598006644518275,0.015780730897009966,0.0,L,0.0,16.0,0.0,61.0,0.4696446700507614,0,0,0,0,0,0,0,0,1,0
1855,lowelmi01,0.27851367624290385,0.0677791157749871,0.0012041974883880955,0.03836229141579219,0.594628357276702,0.4815740162398501,0.3422860712054966,0.018738288569643973,0.03247970018738289,0.0,L,0.0,3.0,0.0,61.0,0.4696446700507614,0,1,0,0,0,0,0,0,0,0
2498,pierrju01,0.29461794019933557,0.03388704318936877,0.012491694352159468,0.0023920265780730896,0.2592778335005015,0.5391173520561685,0.23269809428284854,0.30792377131394183,0.05115346038114343,9.911688311688314,R,10.645283018867927,0.0,0.0,61.0,0.4833625218914186,0,0,0,0,0,1,0,0,0,0
3290,vizquom01,0.2717740411864727,0.04307576043831476,0.007273757793311921,0.007557150954090308,0.3204177897574124,0.4868598382749326,0.3463611859838275,0.13611859838274934,0.01650943396226415,7.595121951219512,R,8.424242424242424,3.0,0.0,61.0,0.4833625218914186,0,0,1,0,0,0,0,0,0,0
2674,riosal01,0.27699018538713194,0.05826452718491977,0.009814612868047983,0.02632808848730332,0.46954464813719693,0.5233589591957422,0.23654642223536368,0.14961561206386753,0.026611472501478415,11.334246575342467,R,12.372340425531917,0.0,0.0,61.0,0.4833625218914186,0,0,0,0,0,0,1,0,0,0
1859,lowrije01,0.2613380105236783,0.06489601603608118,0.004259584064144325,0.026058631921824105,0.4552772808586762,0.4660107334525939,0.3926654740608229,0.006261180679785331,0.01967799642218247,6.233333333333333,L,9.35,6.0,0.0,61.0,0.4696446700507614,0,0,0,0,1,0,0,0,0,0
1265,hallbi03,0.24805038992201559,0.0629874025194961,0.00629874025194961,0.03749250149970006,0.4174573055028463,0.4269449715370019,0.2713472485768501,0.058823529411764705,0.012333965844402278,0.0,L,0.0,3.0,0.0,61.0,0.4696446700507614,0,0,0,0,0,1,0,0,0,0
1613,kalisry01,0.2454780361757106,0.046511627906976744,0.012919896640826873,0.0103359173126615,0.23529411764705882,0.33986928104575165,0.17647058823529413,0.10457516339869281,0.013071895424836602,0.0,L,0.0,3.0,0.0,61.0,0.4696446700507614,0,0,0,0,0,0,1,0,0,0
1680,konerpa01,0.27880376504229715,0.048850232336470865,0.0009531752651018706,0.05230549267246515,0.6011068539804172,0.4946785866326096,0.39208173690932313,0.0038314176245210726,0.04427415921668795,14.650704225352113,R,14.070833333333333,0.0,0.0,61.0,0.4833625218914186,0,1,0,0,0,0,0,0,0,0
2586,ramirma02,0.31222707423580787,0.0663512857836002,0.0024260067928190197,0.0673216885007278,0.7953953084274544,0.6707211120764552,0.5773240660295396,0.016507384882710686,0.0473501303214596,7.811111111111111,R,9.18,6.0,0.0,61.0,0.4833625218914186,0,0,0,0,0,0,0,0,1,0
2560,quentca01,0.25161290322580643,0.06200716845878136,0.002150537634408602,0.055197132616487454,0.5887290167865707,0.4988009592326139,0.35731414868105515,0.019184652278177457,0.15227817745803357,11.923943661971833,R,12.713043478260868,9.0,0.0,61.0,0.4833625218914186,0,0,0,0,0,0,0,1,0,0
2579,ramiral03,0.27015971951694584,0.04850019477989871,0.0033112582781456954,0.022399688352162057,0.43034281546316555,0.43836615609044494,0.19183078045222465,0.10430342815463166,0.02188183807439825,9.204,R,9.15,3.0,0.0,61.0,0.4833625218914186,0,0,0,0,1,0,0,0,0,0
2148,morelbr01,0.22658610271903323,0.03927492447129909,0.0015105740181268882,0.019637462235649546,0.2681818181818182,0.32727272727272727,0.18181818181818182,0.05454545454545454,0.013636363636363636,11.383333333333333,R,9.919999999999998,3.5,0.0,61.0,0.4833625218914186,0,0,0,1,0,0,0,0,0,0
754,deazaal01,0.25980582524271845,0.05087378640776699,0.012815533980582524,0.019805825242718445,0.30787589498806683,0.4379474940334129,0.2684964200477327,0.10859188544152745,0.03937947494033413,2.5,R,3.125,0.0,0.0,61.0,0.4833625218914186,0,0,0,0,0,0,0,0,0,1
2401,patteer01,0.21653543307086615,0.03937007874015748,0.013779527559055118,0.01968503937007874,0.22123893805309736,0.28761061946902655,0.252212389380531,0.15486725663716813,0.004424778761061947,0.0,R,0.0,3.0,-8.0,64.0,0.5790816326530612,0,0,0,0,0,0,1,0,0,0
1966,martivi01,0.29505276140879816,0.05796902836782239,0.0004111278607646978,0.03371248458270522,0.5970603142422707,0.46325392802838317,0.3699949315762798,0.0035478966041561076,0.026862645717181957,22.4,R,22.4,6.2,-8.0,64.0,0.5790816326530612,0,1,0,0,0,0,0,0,0,0
2331,ortizda01,0.2861111111111111,0.07314814814814814,0.002199074074074074,0.06261574074074074,0.7342192691029901,0.5892857142857143,0.5477574750830565,0.0070598006644518275,0.015780730897009966,16.0,R,16.0,24.7,-8.0,64.0,0.5790816326530612,0,0,0,0,0,0,0,0,1,0
2498,pierrju01,0.29461794019933557,0.03388704318936877,0.012491694352159468,0.0023920265780730896,0.2592778335005015,0.5391173520561685,0.23269809428284854,0.30792377131394183,0.05115346038114343,9.784615384615387,R,10.448148148148151,18.2,-8.0,64.0,0.474240112662833,0,0,0,0,0,1,0,0,0,0
3290,vizquom01,0.2717740411864727,0.04307576043831476,0.007273757793311921,0.007557150954090308,0.3204177897574124,0.4868598382749326,0.3463611859838275,0.13611859838274934,0.01650943396226415,7.485714285714285,R,8.264705882352942,0.0,-8.0,64.0,0.474240112662833,0,0,1,0,0,0,0,0,0,0
2586,ramirma02,0.31222707423580787,0.0663512857836002,0.0024260067928190197,0.0673216885007278,0.7953953084274544,0.6707211120764552,0.5773240660295396,0.016507384882710686,0.0473501303214596,7.63,R,8.65,12.2,-8.0,64.0,0.474240112662833,0,0,0,0,0,0,0,0,1,0
1680,konerpa01,0.27880376504229715,0.048850232336470865,0.0009531752651018706,0.05230549267246515,0.6011068539804172,0.4946785866326096,0.39208173690932313,0.0038314176245210726,0.04427415921668795,14.447222222222223,R,13.783673469387754,9.5,-8.0,64.0,0.474240112662833,0,1,0,0,0,0,0,0,0,0
223,beltrad01,0.28604987350921574,0.05746295627032887,0.0034333212865919767,0.04309721720274666,0.5819979543129901,0.5196045005114217,0.2891237640640982,0.04125468803273099,0.033071939993181046,28.2,R,28.2,15.7,-8.0,64.0,0.5790816326530612,0,0,0,1,0,0,0,0,0,0
1859,lowrije01,0.2613380105236783,0.06489601603608118,0.004259584064144325,0.026058631921824105,0.4552772808586762,0.4660107334525939,0.3926654740608229,0.006261180679785331,0.01967799642218247,6.175,R,0.0,12.5,-8.0,64.0,0.5790816326530612,0,0,0,0,1,0,0,0,0,0
2610,reddijo01,0.26262626262626265,0.04886070002349072,0.007751937984496124,0.03382663847780127,0.442845723421263,0.46522781774580335,0.30935251798561153,0.04876099120703437,0.005595523581135092,0.0,R,0.0,0.0,-8.0,64.0,0.5790816326530612,0,0,0,0,0,1,0,0,0,0
3253,varitja01,0.25632476956265937,0.06001176701313983,0.002745636399293979,0.03785055893312414,0.4896507115135834,0.4294954721862872,0.39715394566623546,0.016170763260025874,0.03945666235446313,0.0,R,0.0,0.0,-8.0,64.0,0.5790816326530612,1,0,0,0,0,0,0,0,0,0
1840,lopezfe01,0.26400737837214666,0.05049573437860272,0.0071477980170624855,0.020751671662439474,0.37046413502109704,0.5063291139240507,0.3755274261603376,0.10464135021097046,0.015189873417721518,0.0,R,0.0,0.0,-8.0,64.0,0.5790816326530612,0,0,1,0,0,0,0,0,0,0
2560,quentca01,0.25161290322580643,0.06200716845878136,0.002150537634408602,0.055197132616487454,0.5887290167865707,0.4988009592326139,0.35731414868105515,0.019184652278177457,0.15227817745803357,11.883333333333333,R,12.634042553191488,28.4,-8.0,64.0,0.474240112662833,0,0,0,0,0,0,0,1,0,0
2579,ramiral03,0.27015971951694584,0.04850019477989871,0.0033112582781456954,0.022399688352162057,0.43034281546316555,0.43836615609044494,0.19183078045222465,0.10430342815463166,0.02188183807439825,9.122368421052633,R,9.029411764705882,6.0,-8.0,64.0,0.474240112662833,0,0,0,0,1,0,0,0,0,0
754,deazaal01,0.25980582524271845,0.05087378640776699,0.012815533980582524,0.019805825242718445,0.30787589498806683,0.4379474940334129,0.2684964200477327,0.10859188544152745,0.03937947494033413,2.0833333333333335,R,2.5,6.0,-8.0,64.0,0.474240112662833,0,0,0,0,0,0,1,0,0,0
2148,morelbr01,0.22658610271903323,0.03927492447129909,0.0015105740181268882,0.019637462235649546,0.2681818181818182,0.32727272727272727,0.18181818181818182,0.05454545454545454,0.013636363636363636,10.257142857142856,R,8.85,15.5,-8.0,64.0,0.474240112662833,0,0,0,1,0,0,0,0,0,0
1577,jonesan01,0.25437557573364916,0.05040136860113173,0.00473746545598105,0.05711277799710488,0.586976320582878,0.5482695810564663,0.4057377049180328,0.0692167577413479,0.0441712204007286,11.523913043478261,L,12.065217391304346,0.0,-8.0,64.0,0.44774590163934425,0,0,0,0,0,0,0,0,0,1
2013,mcdonda02,0.25,0.0549738219895288,0.006544502617801047,0.02617801047120419,0.25075528700906347,0.3081570996978852,0.2054380664652568,0.04229607250755287,0.015105740181268883,3.0,L,3.0,0.0,-8.0,64.0,0.36203722642667213,0,0,0,0,0,0,0,0,0,1
2216,navada01,0.2657260435038213,0.06055261610817166,0.0011757789535567313,0.017048794826572605,0.34974533106960953,0.38030560271646857,0.33276740237691,0.01697792869269949,0.0933786078098472,0.0,L,0.0,0.0,-8.0,64.0,0.36203722642667213,0,0,0,0,0,0,0,0,0,1
3109,teahema01,0.2641837800208841,0.05673512008353637,0.00904977375565611,0.023320570831883047,0.39951865222623345,0.46690734055354993,0.31167268351383876,0.05415162454873646,0.018050541516245487,6.579411764705882,L,3.2,3.0,-8.0,64.0,0.3673469387755102,0,0,0,0,0,0,0,0,1,0
3276,vicieda01,0.2537313432835821,0.04358208955223881,0.00417910447761194,0.03940298507462687,0.43685300207039335,0.4140786749482402,0.19668737060041408,0.004140786749482402,0.033126293995859216,7.140000000000001,R,5.4125,6.5,-8.0,64.0,0.5454545454545455,0,0,0,0,0,0,0,0,0,1
2881,scutama01,0.2772662164927358,0.05504399427051361,0.004297114794352364,0.015756087579292,0.3659237958303379,0.4910136592379583,0.3407620416966211,0.039539899352983465,0.015815959741193385,11.5,R,7.3,15.2,0.0,72.0,,0,0,1,0,0,0,0,0,0,0
1966,martivi01,0.29505276140879816,0.05796902836782239,0.0004111278607646978,0.03371248458270522,0.5970603142422707,0.46325392802838317,0.3699949315762798,0.0035478966041561076,0.026862645717181957,14.299999999999999,R,6.2,0.0,0.0,72.0,,1,0,0,0,0,0,0,0,0,0
2498,pierrju01,0.29461794019933557,0.03388704318936877,0.012491694352159468,0.0023920265780730896,0.2592778335005015,0.5391173520561685,0.23269809428284854,0.30792377131394183,0.05115346038114343,9.891139240506332,R,10.589090909090913,9.2,0.0,72.0,0.4666016577279376,0,0,0,0,0,1,0,0,0,0
3290,vizquom01,0.2717740411864727,0.04307576043831476,0.007273757793311921,0.007557150954090308,0.3204177897574124,0.4868598382749326,0.3463611859838275,0.13611859838274934,0.01650943396226415,7.311627906976744,R,8.028571428571428,9.7,0.0,72.0,0.4666016577279376,0,0,1,0,0,0,0,0,0,0
2560,quentca01,0.25161290322580643,0.06200716845878136,0.002150537634408602,0.055197132616487454,0.5887290167865707,0.4988009592326139,0.35731414868105515,0.019184652278177457,0.15227817745803357,12.10958904109589,R,12.9625,0.0,0.0,72.0,0.4666016577279376,0,0,0,0,0,0,0,1,0,0
2331,ortizda01,0.2861111111111111,0.07314814814814814,0.002199074074074074,0.06261574074074074,0.7342192691029901,0.5892857142857143,0.5477574750830565,0.0070598006644518275,0.015780730897009966,20.35,R,24.7,6.5,0.0,72.0,,0,0,0,0,0,0,0,0,1,0
223,beltrad01,0.28604987350921574,0.05746295627032887,0.0034333212865919767,0.04309721720274666,0.5819979543129901,0.5196045005114217,0.2891237640640982,0.04125468803273099,0.033071939993181046,21.95,R,15.7,0.0,0.0,72.0,,0,0,0,1,0,0,0,0,0,0
1855,lowelmi01,0.27851367624290385,0.0677791157749871,0.0012041974883880955,0.03836229141579219,0.594628357276702,0.4815740162398501,0.3422860712054966,0.018738288569643973,0.03247970018738289,3.0,R,3.0,18.7,0.0,72.0,,0,1,0,0,0,0,0,0,0,0
2579,ramiral03,0.27015971951694584,0.04850019477989871,0.0033112582781456954,0.022399688352162057,0.43034281546316555,0.43836615609044494,0.19183078045222465,0.10430342815463166,0.02188183807439825,9.081818181818182,R,8.971153846153847,9.5,0.0,72.0,0.4666016577279376,0,0,0,0,1,0,0,0,0,0
3109,teahema01,0.2641837800208841,0.05673512008353637,0.00904977375565611,0.023320570831883047,0.39951865222623345,0.46690734055354993,0.31167268351383876,0.05415162454873646,0.018050541516245487,6.477142857142857,R,7.162068965517241,3.0,0.0,72.0,0.4666016577279376,0,0,0,0,0,0,0,0,1,0
1685,kotsama01,0.275990099009901,0.054610148514851485,0.007425742574257425,0.019647277227722772,0.3761755485893417,0.41274817136886105,0.2894461859979101,0.051201671891327065,0.006792058516196447,5.435555555555554,R,5.688372093023256,3.0,0.0,72.0,0.4666016577279376,0,1,0,0,0,0,0,0,0,0
2148,morelbr01,0.22658610271903323,0.03927492447129909,0.0015105740181268882,0.019637462235649546,0.2681818181818182,0.32727272727272727,0.18181818181818182,0.05454545454545454,0.013636363636363636,10.9125,R,9.799999999999999,9.2,0.0,72.0,0.4666016577279376,0,0,0,1,0,0,0,0,0,0
1859,lowrije01,0.2613380105236783,0.06489601603608118,0.004259584064144325,0.026058631921824105,0.4552772808586762,0.4660107334525939,0.3926654740608229,0.006261180679785331,0.01967799642218247,7.44,R,6.25,3.0,0.0,72.0,,0,0,0,0,1,0,0,0,0,0
1613,kalisry01,0.2454780361757106,0.046511627906976744,0.012919896640826873,0.0103359173126615,0.23529411764705882,0.33986928104575165,0.17647058823529413,0.10457516339869281,0.013071895424836602,3.0,R,3.0,0.0,0.0,72.0,,0,0,0,0,0,0,1,0,0,0
2216,navada01,0.2657260435038213,0.06055261610817166,0.0011757789535567313,0.017048794826572605,0.34974533106960953,0.38030560271646857,0.33276740237691,0.01697792869269949,0.0933786078098472,0.0,R,0.0,3.0,0.0,72.0,,0,0,0,0,0,1,0,0,0,0
754,deazaal01,0.25980582524271845,0.05087378640776699,0.012815533980582524,0.019805825242718445,0.30787589498806683,0.4379474940334129,0.2684964200477327,0.10859188544152745,0.03937947494033413,2.642857142857143,R,3.0833333333333335,12.2,0.0,72.0,0.4666016577279376,0,0,0,0,0,0,1,0,0,0
1798,lillibr01,0.20480225988700565,0.03531073446327684,0.005649717514124294,0.026836158192090395,0.19832402234636873,0.2849162011173184,0.13687150837988826,0.10335195530726257,0.036312849162011177,6.341176470588235,R,2.45,3.0,0.0,72.0,0.4666016577279376,0,0,0,0,0,0,1,0,0,0
2586,ramirma02,0.31222707423580787,0.0663512857836002,0.0024260067928190197,0.0673216885007278,0.7953953084274544,0.6707211120764552,0.5773240660295396,0.016507384882710686,0.0473501303214596,8.045454545454545,L,6.1,0.0,0.0,72.0,0.34753661784287615,0,0,0,0,0,0,0,0,1,0
